---------- Consulta 1 ----------
{'load_database': ['Airports']}
generator
Aeropuerto(id='00A', nombre='heliport', latitud=40.07080078125, longitud=-74.93360137939453, iso='US')
Aeropuerto(id='3NY1', nombre='closed', latitud=41.114799, longitud=-73.715103, iso='US')
Aeropuerto(id='3NY2', nombre='heliport', latitud=40.78620147705078, longitud=-73.91210174560547, iso='US')
Aeropuerto(id='3NY3', nombre='small_airport', latitud=42.859798431396484, longitud=-74.82430267333984, iso='US')
Aeropuerto(id='3NY4', nombre='small_airport', latitud=42.922000885009766, longitud=-74.62680053710938, iso='US')
Aeropuerto(id='3NY5', nombre='small_airport', latitud=42.02370071411133, longitud=-75.95709991455078, iso='US')
Aeropuerto(id='3NY6', nombre='small_airport', latitud=42.84120178222656, longitud=-74.17870330810547, iso='US')
Aeropuerto(id='3NY7', nombre='small_airport', latitud=42.984398, longitud=-74.519083, iso='US')
Aeropuerto(id='3NY8', nombre='heliport', latitud=43.04199981689453, longitud=-76.1405029296875, iso='US')
Aeropuerto(id='3NY9', nombre='small_airport', latitud=42.664398193359375, longitud=-78.67310333251953, iso='US')
Aeropuerto(id='3O5', nombre='small_airport', latitud=34.37260055541992, longitud=-98.40589904785156, iso='US')
Aeropuerto(id='3O8', nombre='small_airport', latitud=36.24800109863281, longitud=-120.23799896240234, iso='US')
Aeropuerto(id='3OA8', nombre='small_airport', latitud=39.23759841918945, longitud=-83.26069641113281, iso='US')
Aeropuerto(id='3OA9', nombre='heliport', latitud=40.229400634765625, longitud=-83.3677978515625, iso='US')
Aeropuerto(id='3OG3', nombre='small_airport', latitud=42.122222, longitud=-121.791667, iso='US')
Aeropuerto(id='3OH0', nombre='small_airport', latitud=39.93090057373047, longitud=-84.01349639892578, iso='US')
Aeropuerto(id='3OH1', nombre='small_airport', latitud=39.69729995727539, longitud=-84.5427017211914, iso='US')
Aeropuerto(id='3OH2', nombre='heliport', latitud=40.810298919677734, longitud=-81.62930297851562, iso='US')
Aeropuerto(id='3OH3', nombre='closed', latitud=39.983898, longitud=-83.613298, iso='US')
Aeropuerto(id='3OH4', nombre='small_airport', latitud=41.60390090942383, longitud=-80.58979797363281, iso='US')
Aeropuerto(id='3OH5', nombre='small_airport', latitud=40.96739959716797, longitud=-81.20580291748047, iso='US')
Aeropuerto(id='3OH6', nombre='small_airport', latitud=40.78329849243164, longitud=-84.3677978515625, iso='US')
Aeropuerto(id='3OH7', nombre='small_airport', latitud=39.030102, longitud=-84.0466, iso='US')
Aeropuerto(id='3OH8', nombre='small_airport', latitud=40.360801696777344, longitud=-81.42330169677734, iso='US')
Aeropuerto(id='3OH9', nombre='small_airport', latitud=39.55350112915039, longitud=-83.85209655761719, iso='US')
Aeropuerto(id='3OI4', nombre='heliport', latitud=41.249900817871094, longitud=-82.66519927978516, iso='US')
Aeropuerto(id='3OI5', nombre='heliport', latitud=41.545101165771484, longitud=-83.64440155029297, iso='US')
Aeropuerto(id='3OI6', nombre='small_airport', latitud=40.96120071411133, longitud=-82.37069702148438, iso='US')
Aeropuerto(id='3OI7', nombre='heliport', latitud=39.2859001159668, longitud=-84.4301986694336, iso='US')
Aeropuerto(id='3OI8', nombre='heliport', latitud=41.55699920654297, longitud=-83.68240356445312, iso='US')
Aeropuerto(id='3OI9', nombre='heliport', latitud=41.47639846801758, longitud=-81.46600341796875, iso='US')
Aeropuerto(id='3OK0', nombre='small_airport', latitud=34.70500183105469, longitud=-96.57669830322266, iso='US')
Aeropuerto(id='3OK1', nombre='small_airport', latitud=35.72999954223633, longitud=-97.96700286865234, iso='US')
Aeropuerto(id='3OK2', nombre='closed', latitud=35.591999, longitud=-97.327798, iso='US')
Aeropuerto(id='3OK3', nombre='heliport', latitud=36.105098724365234, longitud=-95.23519897460938, iso='US')
Aeropuerto(id='3OK4', nombre='heliport', latitud=35.479000091552734, longitud=-97.5177993774414, iso='US')
Aeropuerto(id='3OK5', nombre='small_airport', latitud=34.728599548300004, longitud=-97.605796814, iso='US')
Aeropuerto(id='3OK6', nombre='heliport', latitud=36.078399658203125, longitud=-95.8593978881836, iso='US')
Aeropuerto(id='3OK7', nombre='small_airport', latitud=36.241798400878906, longitud=-96.13420104980469, iso='US')
Aeropuerto(id='3OK8', nombre='small_airport', latitud=36.11669921875, longitud=-96.23359680175781, iso='US')
Aeropuerto(id='3OK9', nombre='small_airport', latitud=35.321786, longitud=-97.040083, iso='US')
Aeropuerto(id='3OL8', nombre='small_airport', latitud=36.877899169921875, longitud=-95.14910125732422, iso='US')
Aeropuerto(id='3OR0', nombre='heliport', latitud=45.49599838256836, longitud=-122.64800262451172, iso='US')
Aeropuerto(id='3OR1', nombre='small_airport', latitud=44.364601135253906, longitud=-122.95800018310547, iso='US')
Aeropuerto(id='3OR2', nombre='small_airport', latitud=45.312400817871094, longitud=-117.95899963378906, iso='US')
Aeropuerto(id='3OR3', nombre='heliport', latitud=45.58869934082031, longitud=-122.65399932861328, iso='US')
Aeropuerto(id='3OR4', nombre='heliport', latitud=45.57979965209961, longitud=-122.65799713134766, iso='US')
Aeropuerto(id='3OR5', nombre='heliport', latitud=44.86009979248047, longitud=-123.03800201416016, iso='US')
Aeropuerto(id='3OR6', nombre='heliport', latitud=45.45399856567383, longitud=-123.15499877929688, iso='US')
Aeropuerto(id='3OR7', nombre='heliport', latitud=46.033199310302734, longitud=-123.11799621582031, iso='US')
Aeropuerto(id='3OR8', nombre='small_airport', latitud=44.283199310302734, longitud=-121.26899719238281, iso='US')
Aeropuerto(id='3OR9', nombre='small_airport', latitud=43.957401275634766, longitud=-118.13200378417969, iso='US')
Aeropuerto(id='3PA0', nombre='small_airport', latitud=40.383399963378906, longitud=-76.46640014648438, iso='US')
Aeropuerto(id='3PA1', nombre='small_airport', latitud=40.37229919433594, longitud=-75.33769989013672, iso='US')
Aeropuerto(id='3PA2', nombre='small_airport', latitud=40.88059997558594, longitud=-75.63569641113281, iso='US')
Aeropuerto(id='3PA3', nombre='closed', latitud=41.3167, longitud=-76.049599, iso='US')
Aeropuerto(id='3PA4', nombre='small_airport', latitud=41.77790069580078, longitud=-76.13719940185547, iso='US')
Aeropuerto(id='3PA5', nombre='heliport', latitud=40.310298919677734, longitud=-79.65499877929688, iso='US')
Aeropuerto(id='3PA6', nombre='small_airport', latitud=40.99340057373047, longitud=-76.90019989013672, iso='US')
Aeropuerto(id='3PA7', nombre='heliport', latitud=40.339663, longitud=-78.389907, iso='US')
Aeropuerto(id='3PA8', nombre='small_airport', latitud=39.82040023803711, longitud=-75.92579650878906, iso='US')
Aeropuerto(id='3PA9', nombre='small_airport', latitud=40.29679870605469, longitud=-75.24800109863281, iso='US')
Aeropuerto(id='3PN0', nombre='small_airport', latitud=39.96039962768555, longitud=-77.25910186767578, iso='US')
Aeropuerto(id='3PN1', nombre='small_airport', latitud=41.62200164794922, longitud=-75.59629821777344, iso='US')
Aeropuerto(id='3PN2', nombre='small_airport', latitud=39.75899887084961, longitud=-77.34750366210938, iso='US')
Aeropuerto(id='3PN3', nombre='small_airport', latitud=41.28369903564453, longitud=-76.03520202636719, iso='US')
Aeropuerto(id='3PN4', nombre='heliport', latitud=41.01279830932617, longitud=-80.35279846191406, iso='US')
Aeropuerto(id='3PN5', nombre='heliport', latitud=40.565101623535156, longitud=-75.55799865722656, iso='US')
Aeropuerto(id='3PN6', nombre='small_airport', latitud=41.750099182128906, longitud=-80.08309936523438, iso='US')
Aeropuerto(id='3PN7', nombre='small_airport', latitud=41.74789810180664, longitud=-75.49739837646484, iso='US')
Aeropuerto(id='3PN8', nombre='heliport', latitud=40.158699035599994, longitud=-75.4634017944, iso='US')
Aeropuerto(id='3PN9', nombre='small_airport', latitud=40.44179916381836, longitud=-79.55010223388672, iso='US')
Aeropuerto(id='3PS0', nombre='heliport', latitud=39.970699310302734, longitud=-75.60379791259766, iso='US')
Aeropuerto(id='3PS1', nombre='heliport', latitud=40.12590026855469, longitud=-75.07879638671875, iso='US')
Aeropuerto(id='3PS2', nombre='heliport', latitud=40.258399963378906, longitud=-76.87969970703125, iso='US')
Aeropuerto(id='3PS3', nombre='heliport', latitud=40.38930130004883, longitud=-76.31079864501953, iso='US')
Aeropuerto(id='3PS4', nombre='small_airport', latitud=40.72359848022461, longitud=-77.98739624023438, iso='US')
Aeropuerto(id='3PS5', nombre='heliport', latitud=40.80540084838867, longitud=-76.56999969482422, iso='US')
Aeropuerto(id='3PS6', nombre='heliport', latitud=41.260101318359375, longitud=-76.9832992553711, iso='US')
Aeropuerto(id='3PS7', nombre='heliport', latitud=41.85810089111328, longitud=-75.44889831542969, iso='US')
Aeropuerto(id='3PS8', nombre='small_airport', latitud=40.39580154418945, longitud=-76.74579620361328, iso='US')
Aeropuerto(id='3PS9', nombre='small_airport', latitud=40.37839889526367, longitud=-80.34950256347656, iso='US')
Aeropuerto(id='3Q0', nombre='small_airport', latitud=38.38330078125, longitud=-118.10099792480469, iso='US')
Aeropuerto(id='3R8', nombre='small_airport', latitud=38.65729904174805, longitud=-85.79019927978516, iso='US')
Aeropuerto(id='3RU', nombre='small_airport', latitud=33.33259963989258, longitud=-84.40190124511719, iso='US')
Aeropuerto(id='3S2', nombre='small_airport', latitud=44.51409912109375, longitud=-70.40679931640625, iso='US')
Aeropuerto(id='3S5', nombre='small_airport', latitud=43.0359001159668, longitud=-84.43389892578125, iso='US')
Aeropuerto(id='3S6', nombre='small_airport', latitud=43.2234992980957, longitud=-122.4209976196289, iso='US')
Aeropuerto(id='3S7', nombre='small_airport', latitud=45.69820022583008, longitud=-123.93000030517578, iso='US')
Aeropuerto(id='3SC2', nombre='small_airport', latitud=33.601944, longitud=-80.306111, iso='US')
Aeropuerto(id='3SC3', nombre='heliport', latitud=34.34939956665039, longitud=-80.10330200195312, iso='US')
Aeropuerto(id='3SC4', nombre='small_airport', latitud=34.77360153198242, longitud=-81.98639678955078, iso='US')
Aeropuerto(id='3SC7', nombre='small_airport', latitud=33.540569, longitud=-79.534174, iso='US')
Aeropuerto(id='3SD3', nombre='small_airport', latitud=43.811798095703125, longitud=-102.72000122070312, iso='US')
Aeropuerto(id='3SD4', nombre='small_airport', latitud=43.465599060058594, longitud=-96.86329650878906, iso='US')
Aeropuerto(id='3SD5', nombre='heliport', latitud=44.22740173339844, longitud=-103.77899932861328, iso='US')
Aeropuerto(id='3SD6', nombre='small_airport', latitud=44.20220184326172, longitud=-103.0790023803711, iso='US')
Aeropuerto(id='3T0', nombre='small_airport', latitud=33.839298248291016, longitud=-96.81009674072266, iso='US')
Aeropuerto(id='3T2', nombre='small_airport', latitud=29.479999542236328, longitud=-95.32720184326172, iso='US')
Aeropuerto(id='3T4', nombre='small_airport', latitud=63.125, longitud=-142.51800537109375, iso='US')
Aeropuerto(id='3T6', nombre='small_airport', latitud=33.13349914550781, longitud=-97.29669952392578, iso='US')
Aeropuerto(id='3T7', nombre='small_airport', latitud=41.68510055541992, longitud=-82.80490112304688, iso='US')
Aeropuerto(id='3T8', nombre='small_airport', latitud=31.678800582885742, longitud=-97.36280059814453, iso='US')
Aeropuerto(id='3TA', nombre='small_airport', latitud=37.95830154418945, longitud=-98.65039825439453, iso='US')
Aeropuerto(id='3TA0', nombre='small_airport', latitud=30.096900939941406, longitud=-100.40499877929688, iso='US')
Aeropuerto(id='3TA1', nombre='closed', latitud=30.0366, longitud=-98.697502, iso='US')
Aeropuerto(id='3TA2', nombre='small_airport', latitud=29.736600875854492, longitud=-96.06410217285156, iso='US')
Aeropuerto(id='3TA3', nombre='heliport', latitud=29.588300704956055, longitud=-98.94609832763672, iso='US')
Aeropuerto(id='3TA4', nombre='small_airport', latitud=31.48579978942871, longitud=-98.9760971069336, iso='US')
Aeropuerto(id='3TA5', nombre='small_airport', latitud=30.122467, longitud=-98.374783, iso='US')
Aeropuerto(id='3TA6', nombre='small_airport', latitud=29.541900634765625, longitud=-100.25299835205078, iso='US')
Aeropuerto(id='3TA7', nombre='small_airport', latitud=33.143699645996094, longitud=-97.80449676513672, iso='US')
Aeropuerto(id='3TA8', nombre='small_airport', latitud=28.71969985961914, longitud=-100.05500030517578, iso='US')
Aeropuerto(id='3TA9', nombre='small_airport', latitud=28.708599090576172, longitud=-100.00700378417969, iso='US')
Aeropuerto(id='3TE', nombre='small_airport', latitud=42.025101, longitud=-83.939201, iso='US')
Aeropuerto(id='3TE0', nombre='small_airport', latitud=30.731599807739258, longitud=-96.131103515625, iso='US')
Aeropuerto(id='3TE1', nombre='small_airport', latitud=29.95159912109375, longitud=-94.90440368652344, iso='US')
Aeropuerto(id='3TE2', nombre='heliport', latitud=29.758800506591797, longitud=-95.36380004882812, iso='US')
Aeropuerto(id='3TE3', nombre='small_airport', latitud=33.074013, longitud=-96.432, iso='US')
Aeropuerto(id='3TE4', nombre='small_airport', latitud=30.008800506591797, longitud=-104.66500091552734, iso='US')
Aeropuerto(id='3TE5', nombre='small_airport', latitud=35.33060073852539, longitud=-101.38500213623047, iso='US')
Aeropuerto(id='3TE6', nombre='small_airport', latitud=35.56999969482422, longitud=-101.16899871826172, iso='US')
Aeropuerto(id='3TE7', nombre='small_airport', latitud=30.241899490356445, longitud=-101.41699981689453, iso='US')
Aeropuerto(id='3TE8', nombre='small_airport', latitud=29.319400787353516, longitud=-103.58399963378906, iso='US')
Aeropuerto(id='3TE9', nombre='small_airport', latitud=30.10580062866211, longitud=-94.95880126953125, iso='US')
Aeropuerto(id='3TN0', nombre='small_airport', latitud=36.535, longitud=-82.423889, iso='US')
Aeropuerto(id='3TN1', nombre='heliport', latitud=35.23400115966797, longitud=-89.89289855957031, iso='US')
Aeropuerto(id='3TN2', nombre='seaplane_base', latitud=35.82170104980469, longitud=-84.61100006103516, iso='US')
Aeropuerto(id='3TN3', nombre='small_airport', latitud=36.263301849365234, longitud=-88.7572021484375, iso='US')
Aeropuerto(id='3TN4', nombre='small_airport', latitud=35.88090133666992, longitud=-83.72709655761719, iso='US')
Aeropuerto(id='3TN5', nombre='heliport', latitud=36.553600311299995, longitud=-82.5532989502, iso='US')
Aeropuerto(id='3TN6', nombre='small_airport', latitud=35.0968017578125, longitud=-89.28060150146484, iso='US')
Aeropuerto(id='3TN7', nombre='heliport', latitud=35.724300384521484, longitud=-83.63929748535156, iso='US')
Aeropuerto(id='3TN8', nombre='small_airport', latitud=35.763999938964844, longitud=-84.1874008178711, iso='US')
Aeropuerto(id='3TN9', nombre='small_airport', latitud=36.61330032348633, longitud=-86.810302734375, iso='US')
Aeropuerto(id='3TS0', nombre='small_airport', latitud=32.50849914550781, longitud=-94.70020294189453, iso='US')
Aeropuerto(id='3TS1', nombre='small_airport', latitud=30.01140022277832, longitud=-98.04049682617188, iso='US')
Aeropuerto(id='3TS2', nombre='heliport', latitud=31.816400528, longitud=-97.09279632570001, iso='US')
Aeropuerto(id='3TS3', nombre='small_airport', latitud=29.37470054626465, longitud=-95.29049682617188, iso='US')
Aeropuerto(id='3TS4', nombre='heliport', latitud=29.20330047607422, longitud=-95.4374008178711, iso='US')
Aeropuerto(id='3TS5', nombre='small_airport', latitud=29.471099853515625, longitud=-95.88629913330078, iso='US')
Aeropuerto(id='3TS6', nombre='heliport', latitud=30.345199584960938, longitud=-95.47769927978516, iso='US')
Aeropuerto(id='3TS7', nombre='small_airport', latitud=30.021099090576172, longitud=-94.94599914550781, iso='US')
Aeropuerto(id='3TS8', nombre='heliport', latitud=29.789400100708008, longitud=-95.27739715576172, iso='US')
Aeropuerto(id='3TS9', nombre='small_airport', latitud=33.37929916381836, longitud=-95.60359954833984, iso='US')
Aeropuerto(id='3TX0', nombre='heliport', latitud=27.74110031, longitud=-97.43499756, iso='US')
Aeropuerto(id='3TX1', nombre='small_airport', latitud=32.09170150756836, longitud=-95.4447021484375, iso='US')
Aeropuerto(id='3TX2', nombre='small_airport', latitud=33.0806999206543, longitud=-97.3488998413086, iso='US')
Aeropuerto(id='3TX3', nombre='small_airport', latitud=33.119598388671875, longitud=-97.3197021484375, iso='US')
Aeropuerto(id='3TX4', nombre='small_airport', latitud=33.094600677490234, longitud=-97.38030242919922, iso='US')
Aeropuerto(id='3TX5', nombre='small_airport', latitud=29.371099472, longitud=-98.2316970825, iso='US')
Aeropuerto(id='3TX6', nombre='small_airport', latitud=32.233481, longitud=-97.380849, iso='US')
Aeropuerto(id='3TX7', nombre='small_airport', latitud=33.14080047607422, longitud=-97.37110137939453, iso='US')
Aeropuerto(id='3TX8', nombre='small_airport', latitud=33.125099182128906, longitud=-97.34609985351562, iso='US')
Aeropuerto(id='3TX9', nombre='small_airport', latitud=32.5275993347168, longitud=-97.28079986572266, iso='US')
Aeropuerto(id='3U0', nombre='small_airport', latitud=42.02069854736328, longitud=-115.33799743652344, iso='US')
Aeropuerto(id='3U1', nombre='small_airport', latitud=45.2681999207, longitud=-115.682998657, iso='US')
Aeropuerto(id='3U2', nombre='small_airport', latitud=44.912215, longitud=-115.485433, iso='US')
Aeropuerto(id='3U5', nombre='small_airport', latitud=47.46329879760742, longitud=-112.37999725341797, iso='US')
